,county,lineage,collection_date,count
1424,Ventura County,B.1,2020-04-13,1
1425,Ventura County,B.1,2020-04-20,1
1426,Ventura County,B.1,2020-05-04,6
1427,Ventura County,B.1,2020-05-11,1
1428,Ventura County,B.1,2020-05-18,2
1429,Ventura County,B.1,2020-06-22,1
1430,Ventura County,B.1.1.1,2020-06-15,1
1431,Ventura County,B.1.1.174,2020-04-06,1
1432,Ventura County,B.1.1.287,2020-05-25,1
1433,Ventura County,B.1.1.61,2020-05-04,1
1434,Ventura County,B.1.1.70,2020-04-13,2
1435,Ventura County,B.1.1.70,2020-04-27,2
1436,Ventura County,B.1.163,2020-04-13,1
1437,Ventura County,B.1.163,2020-04-20,2
1438,Ventura County,B.1.163,2020-04-27,3
1439,Ventura County,B.1.166,2020-03-30,1
1440,Ventura County,B.1.166,2020-04-06,2
1441,Ventura County,B.1.241,2020-05-11,1
1442,Ventura County,B.1.243,2020-05-18,1
1443,Ventura County,B.1.243,2020-06-08,2
1444,Ventura County,B.1.243,2020-06-15,1
1445,Ventura County,B.1.243,2020-06-29,1
1446,Ventura County,B.1.320,2020-03-16,2
1447,Ventura County,B.1.320,2020-04-20,1
1448,Ventura County,B.1.320,2020-04-27,1
1449,Ventura County,B.1.320,2020-05-04,4
1450,Ventura County,B.1.320,2020-05-11,10
1451,Ventura County,B.1.320,2020-05-18,1
1452,Ventura County,B.1.320,2020-06-08,11
1453,Ventura County,B.1.369,2020-05-18,1
1454,Ventura County,B.1.369,2020-06-01,1
1455,Ventura County,B.1.521,2020-06-01,1
