,county,lineage,collection_date,count
598,Orange County,B.1.2,2020-10-05,1
599,Orange County,B.1.2,2020-10-12,4
600,Orange County,B.1.2,2020-10-19,11
601,Orange County,B.1.2,2020-10-26,5
602,Orange County,B.1.2,2020-11-09,2
603,Orange County,B.1.2,2020-11-16,43
604,Orange County,B.1.2,2020-11-23,30
605,Orange County,B.1.2,2020-11-30,16
606,Orange County,B.1.2,2020-12-07,19
607,Orange County,B.1.2,2020-12-21,9
608,Orange County,B.1.2,2020-12-28,30
609,Orange County,B.1.222,2020-08-24,1
610,Orange County,B.1.232,2020-09-14,1
611,Orange County,B.1.232,2020-11-30,1
612,Orange County,B.1.232,2020-12-07,1
613,Orange County,B.1.234,2020-12-28,8
614,Orange County,B.1.239,2020-09-21,2
615,Orange County,B.1.239,2020-09-28,2
616,Orange County,B.1.240,2020-07-13,3
617,Orange County,B.1.241,2020-11-30,8
618,Orange County,B.1.241,2020-12-07,2
619,Orange County,B.1.243,2020-08-31,1
620,Orange County,B.1.243,2020-10-26,1
621,Orange County,B.1.243,2020-11-30,3
622,Orange County,B.1.243,2020-12-07,17
623,Orange County,B.1.243,2020-12-28,1
624,Orange County,B.1.265,2020-10-19,1
625,Orange County,B.1.265,2020-11-16,1
626,Orange County,B.1.265,2020-11-30,1
627,Orange County,B.1.311,2020-11-16,1
628,Orange County,B.1.313,2020-07-27,2
629,Orange County,B.1.313,2020-08-03,1
630,Orange County,B.1.313,2020-08-10,3
631,Orange County,B.1.320,2020-04-20,16
632,Orange County,B.1.320,2020-04-27,13
633,Orange County,B.1.320,2020-05-04,8
634,Orange County,B.1.320,2020-05-11,6
635,Orange County,B.1.320,2020-05-18,2
636,Orange County,B.1.320,2020-05-25,8
637,Orange County,B.1.320,2020-06-01,4
638,Orange County,B.1.320,2020-08-10,10
639,Orange County,B.1.320,2020-08-17,2
640,Orange County,B.1.320,2020-08-24,2
641,Orange County,B.1.325,2020-12-28,3
642,Orange County,B.1.336,2020-04-27,1
643,Orange County,B.1.336,2020-07-27,2
644,Orange County,B.1.336,2020-09-21,1
645,Orange County,B.1.361,2020-11-16,6
646,Orange County,B.1.369,2020-07-20,2
647,Orange County,B.1.369,2020-07-27,1
648,Orange County,B.1.369,2020-08-10,2
649,Orange County,B.1.369,2020-08-17,1
650,Orange County,B.1.369,2020-08-24,7
651,Orange County,B.1.369,2020-08-31,3
652,Orange County,B.1.369,2020-09-21,3
653,Orange County,B.1.369,2020-09-28,1
654,Orange County,B.1.369,2020-10-05,1
655,Orange County,B.1.369,2020-10-19,1
656,Orange County,B.1.369,2020-12-07,1
657,Orange County,B.1.397,2020-07-20,1
658,Orange County,B.1.397,2020-07-27,1
659,Orange County,B.1.399,2020-08-31,1
660,Orange County,B.1.400,2020-08-24,6
661,Orange County,B.1.400,2020-08-31,4
662,Orange County,B.1.400,2020-10-12,1
663,Orange County,B.1.400,2020-11-16,1
664,Orange County,B.1.400,2020-11-30,3
665,Orange County,B.1.404,2020-11-09,2
666,Orange County,B.1.404,2020-11-16,2
667,Orange County,B.1.404,2020-11-30,2
668,Orange County,B.1.404,2020-12-07,2
669,Orange County,B.1.425,2020-08-10,1
670,Orange County,B.1.427,2020-11-16,1
671,Orange County,B.1.427,2020-12-21,19
672,Orange County,B.1.429,2020-10-05,1
673,Orange County,B.1.429,2020-10-19,2
674,Orange County,B.1.429,2020-11-02,6
675,Orange County,B.1.429,2020-11-09,14
676,Orange County,B.1.429,2020-11-16,15
677,Orange County,B.1.429,2020-11-23,4
678,Orange County,B.1.429,2020-11-30,11
679,Orange County,B.1.429,2020-12-07,7
680,Orange County,B.1.429,2020-12-21,7
681,Orange County,B.1.429,2020-12-28,44
682,Orange County,B.1.433,2020-12-21,2
683,Orange County,B.1.438,2020-11-09,2
684,Orange County,B.1.438,2020-11-16,4
685,Orange County,B.1.452,2020-04-27,1
686,Orange County,B.1.452,2020-05-18,3
687,Orange County,B.1.452,2020-05-25,3
688,Orange County,B.1.452,2020-06-01,16
689,Orange County,B.1.452,2020-07-20,1
690,Orange County,B.1.452,2020-07-27,5
691,Orange County,B.1.452,2020-08-10,1
692,Orange County,B.1.452,2020-08-17,1
693,Orange County,B.1.452,2020-08-24,2
694,Orange County,B.1.509,2020-10-19,2
695,Orange County,B.1.513,2020-05-04,2
696,Orange County,N.1,2020-07-27,1
697,Sacramento,B.1,2020-07-13,1
698,Sacramento,B.1,2020-07-20,2
699,Sacramento,B.1,2020-07-27,4
700,Sacramento,B.1.1.135,2020-08-03,1
701,Sacramento,B.1.1.139,2020-07-06,1
702,Sacramento,B.1.189,2020-07-13,1
703,Sacramento,B.1.189,2020-07-20,3
704,Sacramento,B.1.189,2020-07-27,11
705,Sacramento,B.1.189,2020-08-10,1
706,Sacramento,B.1.2,2020-08-24,1
707,Sacramento,B.1.2,2020-08-31,1
708,Sacramento,B.1.2,2020-11-09,2
709,Sacramento,B.1.243,2020-07-06,2
710,Sacramento,B.1.243,2020-07-13,1
711,Sacramento,B.1.313,2020-07-06,1
712,Sacramento,B.1.369,2020-07-13,1
713,Sacramento,B.1.369,2020-07-20,1
714,Sacramento,B.1.369,2020-08-03,3
715,Sacramento,B.1.369,2020-08-17,1
716,Sacramento,B.1.369,2020-11-16,2
717,Sacramento,B.1.369,2020-11-30,2
718,San Bernardino County,B.1,2020-05-11,28
719,San Bernardino County,B.1.1.300,2020-05-04,6
720,San Francisco County,A.1,2020-03-23,5
721,San Francisco County,A.1,2020-03-30,38
722,San Francisco County,A.1,2020-04-06,8
723,San Francisco County,A.1,2020-04-20,3
724,San Francisco County,A.1,2020-04-27,6
725,San Francisco County,A.1,2020-05-04,21
726,San Francisco County,A.1,2020-05-25,2
727,San Francisco County,A.3,2020-03-23,1
728,San Francisco County,B,2020-03-23,1
729,San Francisco County,B,2020-03-30,6
730,San Francisco County,B,2020-04-27,4
731,San Francisco County,B,2020-05-04,7
732,San Francisco County,B.1,2020-03-23,1
733,San Francisco County,B.1,2020-03-30,30
734,San Francisco County,B.1,2020-04-06,14
735,San Francisco County,B.1,2020-04-13,2
736,San Francisco County,B.1,2020-04-20,2
737,San Francisco County,B.1,2020-04-27,3
738,San Francisco County,B.1,2020-05-04,20
739,San Francisco County,B.1,2020-05-25,10
740,San Francisco County,B.1,2020-11-30,8
741,San Francisco County,B.1,2020-12-07,1
742,San Francisco County,B.1.1.109,2020-05-25,3
743,San Francisco County,B.1.1.119,2020-04-13,2
744,San Francisco County,B.1.1.119,2020-05-04,18
745,San Francisco County,B.1.1.119,2020-05-25,2
746,San Francisco County,B.1.1.119,2020-06-15,1
747,San Francisco County,B.1.1.119,2020-07-06,1
748,San Francisco County,B.1.1.119,2020-07-20,1
749,San Francisco County,B.1.1.119,2020-07-27,7
750,San Francisco County,B.1.1.119,2020-08-03,1
751,San Francisco County,B.1.1.119,2020-11-30,7
752,San Francisco County,B.1.1.119,2020-12-07,4
753,San Francisco County,B.1.1.172,2020-04-20,1
754,San Francisco County,B.1.1.205,2020-05-25,1
755,San Francisco County,B.1.1.205,2020-11-23,2
756,San Francisco County,B.1.1.205,2020-11-30,1
757,San Francisco County,B.1.1.216,2020-11-16,1
758,San Francisco County,B.1.1.216,2020-11-30,4
759,San Francisco County,B.1.1.216,2020-12-07,3
760,San Francisco County,B.1.1.222,2020-11-23,1
761,San Francisco County,B.1.1.222,2020-11-30,4
762,San Francisco County,B.1.1.222,2020-12-07,2
763,San Francisco County,B.1.1.304,2020-11-30,1
764,San Francisco County,B.1.1.4,2020-11-30,1
765,San Francisco County,B.1.110,2020-05-04,19
766,San Francisco County,B.1.2,2020-08-10,1
767,San Francisco County,B.1.2,2020-09-07,6
768,San Francisco County,B.1.2,2020-11-23,3
769,San Francisco County,B.1.2,2020-11-30,42
770,San Francisco County,B.1.2,2020-12-07,5
771,San Francisco County,B.1.210,2020-11-30,1
772,San Francisco County,B.1.216,2020-11-30,5
773,San Francisco County,B.1.216,2020-12-07,2
774,San Francisco County,B.1.232,2020-11-30,8
775,San Francisco County,B.1.232,2020-12-07,1
776,San Francisco County,B.1.234,2020-11-23,6
777,San Francisco County,B.1.234,2020-11-30,7
778,San Francisco County,B.1.234,2020-12-07,2
779,San Francisco County,B.1.240,2020-11-23,2
780,San Francisco County,B.1.243,2020-09-07,1
781,San Francisco County,B.1.243,2020-11-23,2
782,San Francisco County,B.1.243,2020-11-30,14
783,San Francisco County,B.1.243,2020-12-07,7
784,San Francisco County,B.1.311,2020-12-07,1
785,San Francisco County,B.1.314,2020-04-06,2
786,San Francisco County,B.1.348,2020-11-23,2
787,San Francisco County,B.1.348,2020-11-30,10
788,San Francisco County,B.1.348,2020-12-07,6
789,San Francisco County,B.1.400,2020-11-23,1
790,San Francisco County,B.1.427,2020-11-23,1
791,San Francisco County,B.1.427,2020-11-30,6
792,San Francisco County,B.1.427,2020-12-07,2
793,San Francisco County,B.1.429,2020-11-23,2
794,San Francisco County,B.1.429,2020-11-30,16
795,San Francisco County,B.1.429,2020-12-07,3
796,San Francisco County,B.1.452,2020-07-27,1
797,San Francisco County,B.1.503,2020-05-04,4
798,San Francisco County,B.1.503,2020-05-25,5
799,San Francisco County,B.1.94,2020-11-30,1
800,San Francisco County,B.3,2020-03-30,1
801,San Francisco County,B.6,2020-04-06,2
802,San Joaquin County,A,2020-03-16,1
803,San Joaquin County,A,2020-03-23,2
804,San Joaquin County,A,2020-04-20,1
805,San Joaquin County,A.1,2020-03-16,2
806,San Joaquin County,A.1,2020-03-23,4
807,San Joaquin County,A.1,2020-03-30,2
808,San Joaquin County,A.1,2020-04-06,8
809,San Joaquin County,A.1,2020-04-13,3
810,San Joaquin County,A.1,2020-04-20,4
811,San Joaquin County,A.1,2020-04-27,4
812,San Joaquin County,A.2.2,2020-03-30,2
813,San Joaquin County,B,2020-03-23,2
814,San Joaquin County,B,2020-03-30,2
815,San Joaquin County,B.1,2020-03-30,3
816,San Joaquin County,B.1,2020-04-06,1
817,San Joaquin County,B.1,2020-04-13,2
818,San Joaquin County,B.1,2020-04-20,2
819,San Joaquin County,B.1,2020-05-11,1
820,San Joaquin County,B.1.1.207,2020-04-13,1
821,San Joaquin County,B.1.1.207,2020-09-21,1
822,San Joaquin County,B.1.110,2020-03-23,1
823,San Joaquin County,B.1.110,2020-03-30,3
824,San Joaquin County,B.1.110,2020-04-27,2
825,San Joaquin County,B.1.110,2020-05-11,2
826,San Joaquin County,B.1.166,2020-05-11,1
827,San Joaquin County,B.1.324,2020-04-06,1
828,San Joaquin County,B.1.334,2020-03-30,1
829,San Joaquin County,B.1.369,2020-04-06,1
830,San Joaquin County,B.1.384,2020-04-13,1
831,San Joaquin County,B.1.453,2020-05-11,3
832,San Joaquin County,B.1.503,2020-05-04,1
833,San Joaquin County,B.1.503,2020-05-11,1
834,San Joaquin County,B.1.8,2020-04-27,17
835,San Joaquin County,B.1.8,2020-05-04,19
